"bdgt_id","dma1_name","dma2_name","chan1_name","client_id","chan1_id","dma2_id","dma1_id","sp_min_h","percent_max","sp_max_h"
"78_236_351","Low Stores Medium Loyalty","ZANESVILLE-OH","Tab Midweek",11,78,236,351,NULL,NULL,NULL
"78_238_265","Other","SAVANNAH-GA","Tab Midweek",11,78,238,265,NULL,NULL,NULL
"78_239_265","Other","KIRKSVILLE-IA","Tab Midweek",11,78,239,265,NULL,NULL,NULL
"78_42_350","Low Stores Low Loyalty","ABILENE-TX","Tab Midweek",11,78,42,350,NULL,NULL,NULL
"78_43_350","Low Stores Low Loyalty","ALBANY-GA","Tab Midweek",11,78,43,350,NULL,NULL,NULL
"78_44_351","Low Stores Medium Loyalty","ALBANY-NY","Tab Midweek",11,78,44,351,NULL,NULL,NULL
"78_45_352","Medium Stores High Loyalty","ALBQ/SANTA FE-NM","Tab Midweek",11,78,45,352,NULL,NULL,NULL
"78_46_353","Medium Stores Low Loyalty","AMARILLO-TX","Tab Midweek",11,78,46,353,NULL,NULL,NULL
"78_47_352","Medium Stores High Loyalty","ANCHORAGE-AK","Tab Midweek",11,78,47,352,NULL,NULL,NULL
"78_48_353","Medium Stores Low Loyalty","ATLANTA-GA","Tab Midweek",11,78,48,353,NULL,NULL,NULL
"78_49_352","Medium Stores High Loyalty","AUGUSTA-GA","Tab Midweek",11,78,49,352,NULL,NULL,NULL
"78_50_353","Medium Stores Low Loyalty","AUSTIN-TX","Tab Midweek",11,78,50,353,NULL,NULL,NULL
"78_51_352","Medium Stores High Loyalty","BAKERSFIELD-CA","Tab Midweek",11,78,51,352,NULL,NULL,NULL
"78_52_352","Medium Stores High Loyalty","BALTIMORE-MD","Tab Midweek",11,78,52,352,NULL,NULL,NULL
"78_53_351","Low Stores Medium Loyalty","BANGOR-ME","Tab Midweek",11,78,53,351,NULL,NULL,NULL
"78_54_350","Low Stores Low Loyalty","BATON ROUGE-LA","Tab Midweek",11,78,54,350,NULL,NULL,NULL
"78_55_350","Low Stores Low Loyalty","BEAUMT/PORT ART-TX","Tab Midweek",11,78,55,350,NULL,NULL,NULL
"78_56_350","Low Stores Low Loyalty","BEND-OR","Tab Midweek",11,78,56,350,NULL,NULL,NULL
"78_57_352","Medium Stores High Loyalty","BILLINGS-MT","Tab Midweek",11,78,57,352,NULL,NULL,NULL
"78_58_350","Low Stores Low Loyalty","BILOXI/GULFPORT-MS","Tab Midweek",11,78,58,350,NULL,NULL,NULL
"78_59_352","Medium Stores High Loyalty","BINGHAMTON-NY","Tab Midweek",11,78,59,352,NULL,NULL,NULL
"78_60_350","Low Stores Low Loyalty","BIRMINGHAM-AL","Tab Midweek",11,78,60,350,NULL,NULL,NULL
"78_61_351","Low Stores Medium Loyalty","BLUEFIELD-WV","Tab Midweek",11,78,61,351,NULL,NULL,NULL
"78_62_353","Medium Stores Low Loyalty","BOISE-ID","Tab Midweek",11,78,62,353,NULL,NULL,NULL
"78_63_352","Medium Stores High Loyalty","BOSTON-MA","Tab Midweek",11,78,63,352,NULL,NULL,NULL
"78_64_352","Medium Stores High Loyalty","BOWLING GREEN-KY","Tab Midweek",11,78,64,352,NULL,NULL,NULL
"78_65_352","Medium Stores High Loyalty","BUFFALO-NY","Tab Midweek",11,78,65,352,NULL,NULL,NULL
"78_66_351","Low Stores Medium Loyalty","BRLGTN-PLATTSBG-VT","Tab Midweek",11,78,66,351,NULL,NULL,NULL
"78_67_350","Low Stores Low Loyalty","BUTTE/BOZEMAN-MT","Tab Midweek",11,78,67,350,NULL,NULL,NULL
"78_69_352","Medium Stores High Loyalty","CEDAR RAPIDS-IA","Tab Midweek",11,78,69,352,NULL,NULL,NULL
"78_70_352","Medium Stores High Loyalty","CHMPGN/SPRINFD-IL","Tab Midweek",11,78,70,352,NULL,NULL,NULL
"78_71_351","Low Stores Medium Loyalty","CHRLSTN/HNTNGTN-WV","Tab Midweek",11,78,71,351,NULL,NULL,NULL
"78_72_350","Low Stores Low Loyalty","CHARLESTON-SC","Tab Midweek",11,78,72,350,NULL,NULL,NULL
"78_73_353","Medium Stores Low Loyalty","CHARLOTTE-NC","Tab Midweek",11,78,73,353,NULL,NULL,NULL
"78_75_350","Low Stores Low Loyalty","CHATTANOOGA-TN","Tab Midweek",11,78,75,350,NULL,NULL,NULL
"78_76_350","Low Stores Low Loyalty","CHEYENNE- WY","Tab Midweek",11,78,76,350,NULL,NULL,NULL
"78_77_354","High Stores High Loyalty","CHICAGO-IL","Tab Midweek",11,78,77,354,NULL,NULL,NULL
"78_78_352","Medium Stores High Loyalty","CHICO/REDDING-CA","Tab Midweek",11,78,78,352,NULL,NULL,NULL
"78_79_352","Medium Stores High Loyalty","CINCINNATI-OH","Tab Midweek",11,78,79,352,NULL,NULL,NULL
"78_80_351","Low Stores Medium Loyalty","CLARKSBURG-WV","Tab Midweek",11,78,80,351,NULL,NULL,NULL
"78_81_352","Medium Stores High Loyalty","CLEVELAND-OH","Tab Midweek",11,78,81,352,NULL,NULL,NULL
"78_82_352","Medium Stores High Loyalty","COLORADO SPRNGS-CO","Tab Midweek",11,78,82,352,NULL,NULL,NULL
"78_83_352","Medium Stores High Loyalty","COLMBA/JEFFRSON-MO","Tab Midweek",11,78,83,352,NULL,NULL,NULL
"78_84_352","Medium Stores High Loyalty","COLUMBIA-SC","Tab Midweek",11,78,84,352,NULL,NULL,NULL
"78_85_350","Low Stores Low Loyalty","COLMBS/TPLO/WPT-MS","Tab Midweek",11,78,85,350,NULL,NULL,NULL
"78_86_350","Low Stores Low Loyalty","COLUMBUS-GA","Tab Midweek",11,78,86,350,NULL,NULL,NULL
"78_87_352","Medium Stores High Loyalty","COLUMBUS-OH","Tab Midweek",11,78,87,352,NULL,NULL,NULL
"78_88_352","Medium Stores High Loyalty","CORPUS CHRISTI-TX","Tab Midweek",11,78,88,352,NULL,NULL,NULL
"78_89_353","Medium Stores Low Loyalty","DALLAS-TX","Tab Midweek",11,78,89,353,NULL,NULL,NULL
"78_90_351","Low Stores Medium Loyalty","DAVENPORT-IA","Tab Midweek",11,78,90,351,NULL,NULL,NULL
"78_91_352","Medium Stores High Loyalty","DAYTON-OH","Tab Midweek",11,78,91,352,NULL,NULL,NULL
"78_92_352","Medium Stores High Loyalty","DENVER-CO","Tab Midweek",11,78,92,352,NULL,NULL,NULL
"78_93_353","Medium Stores Low Loyalty","DES MOINES-IA","Tab Midweek",11,78,93,353,NULL,NULL,NULL
"78_94_352","Medium Stores High Loyalty","DETROIT-MI","Tab Midweek",11,78,94,352,NULL,NULL,NULL
"78_95_350","Low Stores Low Loyalty","DOTHAN-AL","Tab Midweek",11,78,95,350,NULL,NULL,NULL
"78_96_352","Medium Stores High Loyalty","DULUTH-MN","Tab Midweek",11,78,96,352,NULL,NULL,NULL
"78_97_353","Medium Stores Low Loyalty","EL PASO-TX","Tab Midweek",11,78,97,353,NULL,NULL,NULL
"78_98_351","Low Stores Medium Loyalty","ELMIRA-NY","Tab Midweek",11,78,98,351,NULL,NULL,NULL
"78_99_352","Medium Stores High Loyalty","ERIE-PA","Tab Midweek",11,78,99,352,NULL,NULL,NULL
"79_100_350","Low Stores Low Loyalty","EUGENE-OR","Tab Sunday",11,79,100,350,NULL,NULL,NULL
"79_101_350","Low Stores Low Loyalty","EUREKA-CA","Tab Sunday",11,79,101,350,NULL,NULL,NULL
"79_102_351","Low Stores Medium Loyalty","EVANSVILLE-IN","Tab Sunday",11,79,102,351,NULL,NULL,NULL
"79_103_352","Medium Stores High Loyalty","FARGO-ND","Tab Sunday",11,79,103,352,NULL,NULL,NULL
"79_104_353","Medium Stores Low Loyalty","FAYETTEVL/FT.SM-AR","Tab Sunday",11,79,104,353,NULL,NULL,NULL
"79_105_265","Other","FLAGSTAFF-AZ","Tab Sunday",11,79,105,265,NULL,NULL,NULL
"79_106_351","Low Stores Medium Loyalty","FLNT/SGNW-BYCT-MI","Tab Sunday",11,79,106,351,NULL,NULL,NULL
"79_107_353","Medium Stores Low Loyalty","FLORNCE/MRTL BE-SC","Tab Sunday",11,79,107,353,NULL,NULL,NULL
"79_108_351","Low Stores Medium Loyalty","FORT MYRS/NAPLS-FL","Tab Sunday",11,79,108,351,NULL,NULL,NULL
"79_109_352","Medium Stores High Loyalty","FORT WAYNE-IN","Tab Sunday",11,79,109,352,NULL,NULL,NULL
"79_110_353","Medium Stores Low Loyalty","FRESNO/VISALIA-CA","Tab Sunday",11,79,110,353,NULL,NULL,NULL
"79_111_350","Low Stores Low Loyalty","GAINESVILLE-FL","Tab Sunday",11,79,111,350,NULL,NULL,NULL
"79_112_352","Medium Stores High Loyalty","GRD JCT/MNTS-CO","Tab Sunday",11,79,112,352,NULL,NULL,NULL
"79_113_352","Medium Stores High Loyalty","GRD RPD KMZ-MI","Tab Sunday",11,79,113,352,NULL,NULL,NULL
"79_114_352","Medium Stores High Loyalty","GREENBAY/APLTN-WI","Tab Sunday",11,79,114,352,NULL,NULL,NULL
"79_115_351","Low Stores Medium Loyalty","GREENSBORO-NC","Tab Sunday",11,79,115,351,NULL,NULL,NULL
"79_116_350","Low Stores Low Loyalty","GREENVILLE-NC","Tab Sunday",11,79,116,350,NULL,NULL,NULL
"79_117_351","Low Stores Medium Loyalty","GREENVILLE-SC","Tab Sunday",11,79,117,351,NULL,NULL,NULL
"79_118_352","Medium Stores High Loyalty","HBG/LANCAST-PA","Tab Sunday",11,79,118,352,NULL,NULL,NULL
"79_119_351","Low Stores Medium Loyalty","HARRISONBURG-VA","Tab Sunday",11,79,119,351,NULL,NULL,NULL
"79_120_350","Low Stores Low Loyalty","HATTSBURG/LAURL-MS","Tab Sunday",11,79,120,350,NULL,NULL,NULL
"79_121_353","Medium Stores Low Loyalty","HOUSTON-TX","Tab Sunday",11,79,121,353,NULL,NULL,NULL
"79_122_351","Low Stores Medium Loyalty","HUNTSVILLE-AL","Tab Sunday",11,79,122,351,NULL,NULL,NULL
"79_123_353","Medium Stores Low Loyalty","IDHO FLS/POCTLO-ID","Tab Sunday",11,79,123,353,NULL,NULL,NULL
"79_124_352","Medium Stores High Loyalty","INDIANAPOLIS-IN","Tab Sunday",11,79,124,352,NULL,NULL,NULL
"79_125_350","Low Stores Low Loyalty","JACKSON-MS","Tab Sunday",11,79,125,350,NULL,NULL,NULL
"79_126_350","Low Stores Low Loyalty","JACKSON-TN","Tab Sunday",11,79,126,350,NULL,NULL,NULL
"79_127_352","Medium Stores High Loyalty","JACKSONVILLE-FL","Tab Sunday",11,79,127,352,NULL,NULL,NULL
"79_128_351","Low Stores Medium Loyalty","JOHNSTOWN/ALTNA-PA","Tab Sunday",11,79,128,351,NULL,NULL,NULL
"79_129_350","Low Stores Low Loyalty","JONESBORO-AR","Tab Sunday",11,79,129,350,NULL,NULL,NULL
"79_130_352","Medium Stores High Loyalty","JOPLIN/PTSBURG-MO","Tab Sunday",11,79,130,352,NULL,NULL,NULL
"79_131_353","Medium Stores Low Loyalty","KANSAS CT-KS / MO","Tab Sunday",11,79,131,353,NULL,NULL,NULL
"79_132_351","Low Stores Medium Loyalty","KNOXVILLE-TN","Tab Sunday",11,79,132,351,NULL,NULL,NULL
"79_133_352","Medium Stores High Loyalty","LA CRSE/EAU CL-WI","Tab Sunday",11,79,133,352,NULL,NULL,NULL
"79_134_352","Medium Stores High Loyalty","LAFAYETTE-IN","Tab Sunday",11,79,134,352,NULL,NULL,NULL
"79_135_350","Low Stores Low Loyalty","LAFAYETTE-LA","Tab Sunday",11,79,135,350,NULL,NULL,NULL
"79_136_350","Low Stores Low Loyalty","LAKE CHARLES-LA","Tab Sunday",11,79,136,350,NULL,NULL,NULL
"79_137_352","Medium Stores High Loyalty","LANSING/JACKSON-MI","Tab Sunday",11,79,137,352,NULL,NULL,NULL
"79_138_353","Medium Stores Low Loyalty","LAREDO-TX","Tab Sunday",11,79,138,353,NULL,NULL,NULL
"79_139_353","Medium Stores Low Loyalty","LAS VEGAS-NV","Tab Sunday",11,79,139,353,NULL,NULL,NULL
"79_140_353","Medium Stores Low Loyalty","LEXINGTON-KY","Tab Sunday",11,79,140,353,NULL,NULL,NULL
"79_141_351","Low Stores Medium Loyalty","LIMA-OH","Tab Sunday",11,79,141,351,NULL,NULL,NULL
"79_142_352","Medium Stores High Loyalty","LINCOLN-NE","Tab Sunday",11,79,142,352,NULL,NULL,NULL
"79_143_350","Low Stores Low Loyalty","LITTLE ROCK-AR","Tab Sunday",11,79,143,350,NULL,NULL,NULL
"79_144_354","High Stores High Loyalty","LOS ANGELES-CA","Tab Sunday",11,79,144,354,NULL,NULL,NULL
"79_145_352","Medium Stores High Loyalty","LOUISVILLE-KY","Tab Sunday",11,79,145,352,NULL,NULL,NULL
"79_146_352","Medium Stores High Loyalty","LUBBOCK-TX","Tab Sunday",11,79,146,352,NULL,NULL,NULL
"79_147_350","Low Stores Low Loyalty","MACON-GA","Tab Sunday",11,79,147,350,NULL,NULL,NULL
"79_148_352","Medium Stores High Loyalty","MADISON-WI","Tab Sunday",11,79,148,352,NULL,NULL,NULL
"79_149_352","Medium Stores High Loyalty","MANKATO-MN","Tab Sunday",11,79,149,352,NULL,NULL,NULL
"79_150_351","Low Stores Medium Loyalty","MARQUETTE-MI","Tab Sunday",11,79,150,351,NULL,NULL,NULL
"79_151_353","Medium Stores Low Loyalty","MCALLEN-TX","Tab Sunday",11,79,151,353,NULL,NULL,NULL
"79_152_351","Low Stores Medium Loyalty","MDFRD/KLMATH FA-OR","Tab Sunday",11,79,152,351,NULL,NULL,NULL
"79_153_350","Low Stores Low Loyalty","MEMPHIS-TN","Tab Sunday",11,79,153,350,NULL,NULL,NULL
"79_154_353","Medium Stores Low Loyalty","MIAMI/FT. LDRDA-FL","Tab Sunday",11,79,154,353,NULL,NULL,NULL
"79_155_353","Medium Stores Low Loyalty","MIDLAND-TX","Tab Sunday",11,79,155,353,NULL,NULL,NULL
"79_156_352","Medium Stores High Loyalty","MILWAUKEE-WI","Tab Sunday",11,79,156,352,NULL,NULL,NULL
"79_157_352","Medium Stores High Loyalty","MINNEAPOLIS-MN","Tab Sunday",11,79,157,352,NULL,NULL,NULL
"79_158_352","Medium Stores High Loyalty","MINOT/BISMARCK-ND","Tab Sunday",11,79,158,352,NULL,NULL,NULL
"79_159_350","Low Stores Low Loyalty","MBLE/PNSCOLA-AL/FL","Tab Sunday",11,79,159,350,NULL,NULL,NULL
"79_160_350","Low Stores Low Loyalty","MONROE/EL DORDO-LA","Tab Sunday",11,79,160,350,NULL,NULL,NULL
"79_161_350","Low Stores Low Loyalty","MONTEREY/SALINA-CA","Tab Sunday",11,79,161,350,NULL,NULL,NULL
"79_162_350","Low Stores Low Loyalty","MONTGOMERY-AL","Tab Sunday",11,79,162,350,NULL,NULL,NULL
"79_163_353","Medium Stores Low Loyalty","NASHVILLE-TN","Tab Sunday",11,79,163,353,NULL,NULL,NULL
"79_164_352","Medium Stores High Loyalty","NEW HAVEN/HARTD-CT","Tab Sunday",11,79,164,352,NULL,NULL,NULL
"79_165_350","Low Stores Low Loyalty","NEW ORLEANS-LA","Tab Sunday",11,79,165,350,NULL,NULL,NULL
"79_166_352","Medium Stores High Loyalty","NORFOLK-VA","Tab Sunday",11,79,166,352,NULL,NULL,NULL
"79_167_353","Medium Stores Low Loyalty","OKLAHOMA CITY-OK","Tab Sunday",11,79,167,353,NULL,NULL,NULL
"79_168_353","Medium Stores Low Loyalty","OMAHA-NE","Tab Sunday",11,79,168,353,NULL,NULL,NULL
"79_169_353","Medium Stores Low Loyalty","ORLNDO/DYTNA/MB-FL","Tab Sunday",11,79,169,353,NULL,NULL,NULL
"79_170_351","Low Stores Medium Loyalty","PADUCAH-KY","Tab Sunday",11,79,170,351,NULL,NULL,NULL
"79_171_353","Medium Stores Low Loyalty","PALM SPRINGS-CA","Tab Sunday",11,79,171,353,NULL,NULL,NULL
"79_172_351","Low Stores Medium Loyalty","PANAMA CITY-FL","Tab Sunday",11,79,172,351,NULL,NULL,NULL
"79_173_351","Low Stores Medium Loyalty","PARKERSBURG-WV","Tab Sunday",11,79,173,351,NULL,NULL,NULL
"79_174_352","Medium Stores High Loyalty","PEORIA/BLMNGTN-IL","Tab Sunday",11,79,174,352,NULL,NULL,NULL
"79_175_352","Medium Stores High Loyalty","PHILADELPHIA-PA","Tab Sunday",11,79,175,352,NULL,NULL,NULL
"79_176_353","Medium Stores Low Loyalty","PHOENIX-AZ","Tab Sunday",11,79,176,353,NULL,NULL,NULL
"79_177_352","Medium Stores High Loyalty","PITTSBURGH-PA","Tab Sunday",11,79,177,352,NULL,NULL,NULL
"79_178_351","Low Stores Medium Loyalty","PORTLAND-ME","Tab Sunday",11,79,178,351,NULL,NULL,NULL
"79_179_353","Medium Stores Low Loyalty","PORTLAND-OR","Tab Sunday",11,79,179,353,NULL,NULL,NULL
"79_180_352","Medium Stores High Loyalty","PROVIDENCE-RI","Tab Sunday",11,79,180,352,NULL,NULL,NULL
"79_181_351","Low Stores Medium Loyalty","QUINCY-IL","Tab Sunday",11,79,181,351,NULL,NULL,NULL
"79_182_353","Medium Stores Low Loyalty","RALEIGH-NC","Tab Sunday",11,79,182,353,NULL,NULL,NULL
"79_183_352","Medium Stores High Loyalty","RAPID CITY-SD","Tab Sunday",11,79,183,352,NULL,NULL,NULL
"79_184_352","Medium Stores High Loyalty","RENO-NV","Tab Sunday",11,79,184,352,NULL,NULL,NULL
"79_185_352","Medium Stores High Loyalty","RICHMOND-VA","Tab Sunday",11,79,185,352,NULL,NULL,NULL
"79_186_351","Low Stores Medium Loyalty","ROANOKE/LYCHBRG-VA","Tab Sunday",11,79,186,351,NULL,NULL,NULL
"79_187_352","Medium Stores High Loyalty","ROCHESTER-MN","Tab Sunday",11,79,187,352,NULL,NULL,NULL
"79_188_351","Low Stores Medium Loyalty","ROCHESTER-NY","Tab Sunday",11,79,188,351,NULL,NULL,NULL
"79_189_352","Medium Stores High Loyalty","ROCKFORD-IL","Tab Sunday",11,79,189,352,NULL,NULL,NULL
"79_190_353","Medium Stores Low Loyalty","SACRAMENTO-CA","Tab Sunday",11,79,190,353,NULL,NULL,NULL
"79_191_351","Low Stores Medium Loyalty","SALISBURY-MD","Tab Sunday",11,79,191,351,NULL,NULL,NULL
"79_192_353","Medium Stores Low Loyalty","SALT LAKE CITY-UT","Tab Sunday",11,79,192,353,NULL,NULL,NULL
"79_193_353","Medium Stores Low Loyalty","SAN ANTONIO-TX","Tab Sunday",11,79,193,353,NULL,NULL,NULL
"79_194_353","Medium Stores Low Loyalty","SAN DIEGO-CA","Tab Sunday",11,79,194,353,NULL,NULL,NULL
"79_195_353","Medium Stores Low Loyalty","SAN FRANCISCO-CA","Tab Sunday",11,79,195,353,NULL,NULL,NULL
"79_196_352","Medium Stores High Loyalty","SANTA BARBARA-CA","Tab Sunday",11,79,196,352,NULL,NULL,NULL
"79_197_353","Medium Stores Low Loyalty","SEATTLE-WA","Tab Sunday",11,79,197,353,NULL,NULL,NULL
"79_198_350","Low Stores Low Loyalty","SHERMAN/ADA-TX","Tab Sunday",11,79,198,350,NULL,NULL,NULL
"79_199_350","Low Stores Low Loyalty","SHREVEPORT-LA","Tab Sunday",11,79,199,350,NULL,NULL,NULL
"79_200_352","Medium Stores High Loyalty","SIOUX CITY-IA","Tab Sunday",11,79,200,352,NULL,NULL,NULL
"79_201_352","Medium Stores High Loyalty","SIOUX FALLS-SD","Tab Sunday",11,79,201,352,NULL,NULL,NULL
"79_202_351","Low Stores Medium Loyalty","SOUTH BEND-IN","Tab Sunday",11,79,202,351,NULL,NULL,NULL
"79_203_350","Low Stores Low Loyalty","SPOKANE-WA","Tab Sunday",11,79,203,350,NULL,NULL,NULL
"79_204_351","Low Stores Medium Loyalty","SPRINGFIELD-MA","Tab Sunday",11,79,204,351,NULL,NULL,NULL
"79_205_352","Medium Stores High Loyalty","SPRINGFIELD-MO","Tab Sunday",11,79,205,352,NULL,NULL,NULL
"79_206_265","Other","ST. GEORGE-UT","Tab Sunday",11,79,206,265,NULL,NULL,NULL
"79_207_350","Low Stores Low Loyalty","ST. JOSEPH-MO","Tab Sunday",11,79,207,350,NULL,NULL,NULL
"79_208_352","Medium Stores High Loyalty","ST. LOUIS-MO","Tab Sunday",11,79,208,352,NULL,NULL,NULL
"79_209_351","Low Stores Medium Loyalty","SYRACUSE-NY","Tab Sunday",11,79,209,351,NULL,NULL,NULL
"79_210_350","Low Stores Low Loyalty","TALLHSSE/THMSVL-FL","Tab Sunday",11,79,210,350,NULL,NULL,NULL
"79_211_353","Medium Stores Low Loyalty","TMPA/ST.PT/LKLD-FL","Tab Sunday",11,79,211,353,NULL,NULL,NULL
"79_212_351","Low Stores Medium Loyalty","TERRE HAUTE-IN","Tab Sunday",11,79,212,351,NULL,NULL,NULL
"79_213_265","Other","TEXARKANA-TX","Tab Sunday",11,79,213,265,NULL,NULL,NULL
"79_214_352","Medium Stores High Loyalty","TOLEDO-OH","Tab Sunday",11,79,214,352,NULL,NULL,NULL
"79_215_352","Medium Stores High Loyalty","TOPEKA-KS","Tab Sunday",11,79,215,352,NULL,NULL,NULL
"79_216_351","Low Stores Medium Loyalty","TRAVERSE CITY-MI","Tab Sunday",11,79,216,351,NULL,NULL,NULL
"79_217_351","Low Stores Medium Loyalty","TRI CITIES-TN","Tab Sunday",11,79,217,351,NULL,NULL,NULL
"79_218_354","High Stores High Loyalty","TRI-STATE-NY/NJ/CT","Tab Sunday",11,79,218,354,NULL,NULL,NULL
"79_219_352","Medium Stores High Loyalty","TUCSON-AZ","Tab Sunday",11,79,219,352,NULL,NULL,NULL
"79_220_352","Medium Stores High Loyalty","TULSA-OK","Tab Sunday",11,79,220,352,NULL,NULL,NULL
"79_221_350","Low Stores Low Loyalty","TYLER/LONGVIEW-TX","Tab Sunday",11,79,221,350,NULL,NULL,NULL
"79_222_352","Medium Stores High Loyalty","UTICA-NY","Tab Sunday",11,79,222,352,NULL,NULL,NULL
"79_223_350","Low Stores Low Loyalty","VICTORIA-TX","Tab Sunday",11,79,223,350,NULL,NULL,NULL
"79_224_353","Medium Stores Low Loyalty","WACO/TMPL/BRYAN-TX","Tab Sunday",11,79,224,353,NULL,NULL,NULL
"79_225_352","Medium Stores High Loyalty","WASHINGTON D.C.","Tab Sunday",11,79,225,352,NULL,NULL,NULL
"79_226_352","Medium Stores High Loyalty","WATERTOWN-NY","Tab Sunday",11,79,226,352,NULL,NULL,NULL
"79_227_351","Low Stores Medium Loyalty","WAUSAU-WI","Tab Sunday",11,79,227,351,NULL,NULL,NULL
"79_228_351","Low Stores Medium Loyalty","WEST PALM BEACH-FL","Tab Sunday",11,79,228,351,NULL,NULL,NULL
"79_229_351","Low Stores Medium Loyalty","WHEELING-WV","Tab Sunday",11,79,229,351,NULL,NULL,NULL
"79_230_352","Medium Stores High Loyalty","WICHITA-KS","Tab Sunday",11,79,230,352,NULL,NULL,NULL
"79_231_351","Low Stores Medium Loyalty","WILKES-BARRE-PA","Tab Sunday",11,79,231,351,NULL,NULL,NULL
"79_232_352","Medium Stores High Loyalty","WILMINGTON-NC","Tab Sunday",11,79,232,352,NULL,NULL,NULL
"79_233_350","Low Stores Low Loyalty","YAKIMA-WA","Tab Sunday",11,79,233,350,NULL,NULL,NULL
"79_234_352","Medium Stores High Loyalty","YOUNGSTOWN-OH","Tab Sunday",11,79,234,352,NULL,NULL,NULL
"79_235_350","Low Stores Low Loyalty","YUMA-AZ","Tab Sunday",11,79,235,350,NULL,NULL,NULL
"79_236_351","Low Stores Medium Loyalty","ZANESVILLE-OH","Tab Sunday",11,79,236,351,NULL,NULL,NULL
"79_237_265","Other","LAWTON-TX","Tab Sunday",11,79,237,265,NULL,NULL,NULL
"79_238_265","Other","SAVANNAH-GA","Tab Sunday",11,79,238,265,NULL,NULL,NULL
"79_239_265","Other","KIRKSVILLE-IA","Tab Sunday",11,79,239,265,NULL,NULL,NULL
"79_42_350","Low Stores Low Loyalty","ABILENE-TX","Tab Sunday",11,79,42,350,NULL,NULL,NULL
"79_43_350","Low Stores Low Loyalty","ALBANY-GA","Tab Sunday",11,79,43,350,NULL,NULL,NULL
"79_44_351","Low Stores Medium Loyalty","ALBANY-NY","Tab Sunday",11,79,44,351,NULL,NULL,NULL
"79_45_352","Medium Stores High Loyalty","ALBQ/SANTA FE-NM","Tab Sunday",11,79,45,352,NULL,NULL,NULL
"79_46_353","Medium Stores Low Loyalty","AMARILLO-TX","Tab Sunday",11,79,46,353,NULL,NULL,NULL
"79_47_352","Medium Stores High Loyalty","ANCHORAGE-AK","Tab Sunday",11,79,47,352,NULL,NULL,NULL
"79_48_353","Medium Stores Low Loyalty","ATLANTA-GA","Tab Sunday",11,79,48,353,NULL,NULL,NULL
"79_49_352","Medium Stores High Loyalty","AUGUSTA-GA","Tab Sunday",11,79,49,352,NULL,NULL,NULL
"79_50_353","Medium Stores Low Loyalty","AUSTIN-TX","Tab Sunday",11,79,50,353,NULL,NULL,NULL
"79_51_352","Medium Stores High Loyalty","BAKERSFIELD-CA","Tab Sunday",11,79,51,352,NULL,NULL,NULL
"79_52_352","Medium Stores High Loyalty","BALTIMORE-MD","Tab Sunday",11,79,52,352,NULL,NULL,NULL
"79_53_351","Low Stores Medium Loyalty","BANGOR-ME","Tab Sunday",11,79,53,351,NULL,NULL,NULL
"79_54_350","Low Stores Low Loyalty","BATON ROUGE-LA","Tab Sunday",11,79,54,350,NULL,NULL,NULL
"79_55_350","Low Stores Low Loyalty","BEAUMT/PORT ART-TX","Tab Sunday",11,79,55,350,NULL,NULL,NULL
"79_56_350","Low Stores Low Loyalty","BEND-OR","Tab Sunday",11,79,56,350,NULL,NULL,NULL
"79_57_352","Medium Stores High Loyalty","BILLINGS-MT","Tab Sunday",11,79,57,352,NULL,NULL,NULL
"79_58_350","Low Stores Low Loyalty","BILOXI/GULFPORT-MS","Tab Sunday",11,79,58,350,NULL,NULL,NULL
"79_59_352","Medium Stores High Loyalty","BINGHAMTON-NY","Tab Sunday",11,79,59,352,NULL,NULL,NULL
"79_60_350","Low Stores Low Loyalty","BIRMINGHAM-AL","Tab Sunday",11,79,60,350,NULL,NULL,NULL
"79_61_351","Low Stores Medium Loyalty","BLUEFIELD-WV","Tab Sunday",11,79,61,351,NULL,NULL,NULL
"79_62_353","Medium Stores Low Loyalty","BOISE-ID","Tab Sunday",11,79,62,353,NULL,NULL,NULL
"79_63_352","Medium Stores High Loyalty","BOSTON-MA","Tab Sunday",11,79,63,352,NULL,NULL,NULL
"79_64_352","Medium Stores High Loyalty","BOWLING GREEN-KY","Tab Sunday",11,79,64,352,NULL,NULL,NULL
"79_65_352","Medium Stores High Loyalty","BUFFALO-NY","Tab Sunday",11,79,65,352,NULL,NULL,NULL
"79_66_351","Low Stores Medium Loyalty","BRLGTN-PLATTSBG-VT","Tab Sunday",11,79,66,351,NULL,NULL,NULL
"79_67_350","Low Stores Low Loyalty","BUTTE/BOZEMAN-MT","Tab Sunday",11,79,67,350,NULL,NULL,NULL
"79_68_350","Low Stores Low Loyalty","CASPER/RIVERTON-WY","Tab Sunday",11,79,68,350,NULL,NULL,NULL
"79_69_352","Medium Stores High Loyalty","CEDAR RAPIDS-IA","Tab Sunday",11,79,69,352,NULL,NULL,NULL
"79_70_352","Medium Stores High Loyalty","CHMPGN/SPRINFD-IL","Tab Sunday",11,79,70,352,NULL,NULL,NULL
"79_71_351","Low Stores Medium Loyalty","CHRLSTN/HNTNGTN-WV","Tab Sunday",11,79,71,351,NULL,NULL,NULL
"79_72_350","Low Stores Low Loyalty","CHARLESTON-SC","Tab Sunday",11,79,72,350,NULL,NULL,NULL
"79_73_353","Medium Stores Low Loyalty","CHARLOTTE-NC","Tab Sunday",11,79,73,353,NULL,NULL,NULL
